Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email
CUST7113,Rebecca Torres,F,25 years,Delhi,2023-10-24,2024-08-15,14992.7,1.0,torres84@gmail.com
CUST8439,Donald Evans,Female,70 years,JAIPUR,2020-08-11,2023-11-15,16920.3,2.0,donaldevans@gmail.com
CUST8987,Kathleen Anderson,Male,53.0,mumbai,2018-08-21,2023-06-30,7317.7,9.0,anderson47@outlook.com
CUST7797,Charles Walker,Male,54.0,nagpur,2020-05-11,2024-06-19,64524.2,5.0,walker55@yahoo.com
CUST1372,Donald Baker,m,29.0,Bangalore,2023-05-08,2023-04-23,21418.8,10.0,dbaker@hotmail.com
CUST4371,Joseph Hill,m,47 years,Delhi,2020-11-21,,5694.7,7.0,hill38@gmail.com
CUST9255,Melissa Walker,M,44.0,JAIPUR,2023-06-18,2023-05-24,,5.0,mwalker@yahoo.com
CUST5832,Matthew Rodriguez,MALE,33.0,CHENNAI,2021-08-18,2023-12-09,37412.0,10.0,mrodriguez@example.com
CUST10830,Richard Davis,F,35 years,Nagpur,2018-02-14,2024-01-10,27783.3,7.0,davis91@hotmail.com
CUST7208,George Hill,male,,HYDERABAD,2018-07-25,,32626.3,5.0,ghill@example.com
CUST9197,Ashley Wilson,f,43.0,jaipur,2023-05-22,2023-09-11,78284.0,10.0,wilson69@outlook.com
CUST5161,Nancy Anderson,f,60.0,pune,2019-05-02,2025-10-26,67658.5,5.0,nancyanderson@gmail.com
CUST2850,Sarah Martin,Male,66.0,HYDERABAD,2020-04-30,2024-06-02,79707.1,7.0,martin71@example.com
CUST10081,Brenda Rodriguez,F,32.0,Kolkata,2022-07-13,2023-10-11,20551.8,1.0,brodriguez@yahoo.com
CUST1406,Charles Evans,male,39.0,PUNE,2023-10-22,2023-12-20,47076.2,1.0,charlesevans@gmail.com
CUST8848,Richard Nelson,Female,,,2021-03-12,2023-01-09,8490.6,9.0,rnelson@hotmail.com
CUST4342,Cynthia Martin,FEMALE,54.0,HYDERABAD,2022-08-12,2024-03-27,60884.2,10.0,martin37@yahoo.com
CUST6771,Brenda Harris,,58 years,Surat,2023-08-10,2025-08-14,23690.0,10.0,bharris@outlook.com
CUST6362,James Wright,Female,25.0,Chennai,2018-12-08,2024-11-18,55193.3,5.0,jwright@outlook.com
CUST9312,Paul Nguyen,Male,55.0,CHENNAI,2019-05-07,2024-10-19,,2.0,paulnguyen@gmail.com
CUST9535,George Nguyen,,53.0,kolkata,2023-01-14,2023-10-12,51113.0,9.0,gnguyen@hotmail.com
CUST7723,Donald Carter,MALE,27.0,PUNE,2022-03-06,2025-09-13,68584.0,,dcarter@yahoo.com
CUST9728,Kenneth Martin,MALE,29.0,Mumbai,2021-11-21,2025-10-31,23904.3,9.0,kmartin@yahoo.com
CUST10659,Linda White,male,,jaipur,2021-04-25,2024-12-06,55959.3,1.0,white33@yahoo.com
CUST9702,Amanda Ramirez,m,,Delhi,2020-03-06,2025-04-15,21552.0,3.0,aramirez@hotmail.com
CUST8239,Jason Hernandez,Female,28.0,Kolkata,2019-09-04,2024-09-26,7723.8,5.0,hernandez65@example.com
CUST2902,Melissa Taylor,FEMALE,51.0,BANGALORE,2020-08-05,2023-01-24,,,melissataylor@hotmail.com
CUST2792,Kathleen Carroll,MALE,60.0,Bangalore,2018-10-04,2024-12-23,59522.2,7.0,kathleencarroll@hotmail.com
CUST5713,Cynthia Johnson,,67.0,Nagpur,2023-10-25,2025-08-03,,1.0,johnson30@gmail.com
CUST3034,Susan Lopez,male,19 years,Pune,2019-07-17,2024-11-24,28495.5,4.0,lopez44@outlook.com
CUST10291,John Torres,Male,68.0,HYDERABAD,2022-08-07,2023-03-19,33182.3,7.0,jtorres@example.com
CUST9454,Linda Wright,m,63.0,nagpur,2019-06-09,2025-07-30,14015.7,8.0,lindawright@outlook.com
CUST10240,Edward Martinez,male,59.0,HYDERABAD,2022-10-17,2024-06-28,8047.5,10.0,martinez34@gmail.com
CUST6073,Patricia Torres,MALE,37.0,bangalore,2020-07-26,2025-08-27,58345.0,9.0,ptorres@yahoo.com
CUST3796,Brittney Allen,female,42 years,Hyderabad,2018-05-30,2023-06-10,61338.1,5.0,ballen@example.com
CUST1739,Brittney Garcia,f,50.0,surat,2022-04-22,2025-01-08,35044.5,8.0,brittneygarcia@hotmail.com
CUST9972,Brittney Martinez,MALE,54.0,mumbai,2021-04-02,2025-12-18,62709.5,5.0,martinez98@gmail.com
CUST4592,Sandra Adams,male,,Pune,2018-03-25,2025-02-01,33617.5,7.0,sadams@gmail.com
CUST1741,Ronald Green,MALE,51.0,Jaipur,2020-10-12,2024-11-17,55753.4,9.0,ronaldgreen@outlook.com
CUST6766,Laura Thomas,female,25.0,hyderabad,2021-12-05,2023-04-05,22277.9,7.0,thomas82@outlook.com
CUST7240,Deborah Lopez,Female,25 years,Kolkata,2023-09-09,2024-12-16,57958.8,8.0,deborahlopez@yahoo.com
CUST9777,Nancy Lewis,Male,32.0,Pune,2021-05-01,2024-10-23,39295.1,5.0,
CUST2252,George Hall,male,38.0,bangalore,2018-07-04,2024-09-09,53120.1,6.0,georgehall@yahoo.com
CUST8406,James Hernandez,m,24.0,surat,2021-01-24,2023-05-08,44189.9,1.0,jameshernandez@outlook.com
CUST10826,Cynthia Sanchez,Male,,Lucknow,2020-02-25,2024-09-21,29619.3,4.0,
CUST10771,Ronald Hernandez,FEMALE,49.0,,2018-12-28,2025-03-11,,3.0,ronaldhernandez@hotmail.com
CUST7221,Deborah Allen,FEMALE,41 years,surat,2019-05-17,2024-06-12,39976.3,2.0,dallen@example.com
CUST5489,Lisa Lewis,female,34.0,Lucknow,2023-04-17,2024-11-14,48712.1,9.0,llewis@outlook.com
CUST3318,Brittney Brown,m,,Chennai,2020-10-20,2024-04-26,14292.0,5.0,bbrown@hotmail.com
CUST8310,Jessica Lewis,male,47 years,CHENNAI,2023-03-04,2023-04-18,71904.7,1.0,jessicalewis@yahoo.com
CUST5331,Laura Lewis,Male,41.0,Mumbai,2022-01-11,2025-02-10,48642.0,9.0,lauralewis@yahoo.com
CUST7303,Thomas Miller,Female,40.0,surat,2023-12-04,2025-08-31,21914.9,9.0,thomasmiller@yahoo.com
CUST2581,Robert Torres,F,48.0,ahmedabad,2019-12-03,2023-04-18,60628.8,1.0,torres75@outlook.com
CUST10234,Joseph Campbell,m,68.0,hyderabad,2022-04-05,2023-10-25,75894.2,10.0,josephcampbell@gmail.com
CUST8066,Mary Jackson,F,58.0,HYDERABAD,2022-05-05,2024-03-06,24429.6,7.0,jackson60@hotmail.com
CUST1246,Steven Wilson,,52.0,chennai,2023-08-22,2024-04-20,44642.6,7.0,
CUST2505,Richard Garcia,m,26.0,,2018-08-01,2024-10-04,60745.8,2.0,garcia87@gmail.com
CUST1727,,female,66.0,DELHI,2018-04-20,,37141.1,4.0,davis70@hotmail.com
CUST9436,Barbara Anderson,FEMALE,59.0,mumbai,2018-06-02,2024-04-21,26596.5,1.0,banderson@hotmail.com
CUST9335,Lisa Taylor,MALE,44.0,Pune,2018-06-11,2023-01-14,32476.0,2.0,lisataylor@gmail.com
CUST4541,Charles Martin,MALE,51.0,bangalore,2021-08-01,2025-10-29,,9.0,
CUST1324,Brian Smith,Female,70.0,surat,2018-12-04,2025-02-04,36975.6,3.0,smith23@hotmail.com
CUST8532,William Davis,f,56.0,jaipur,2022-10-23,2023-07-08,51453.8,9.0,williamdavis@example.com
CUST4648,Ashley Wilson,F,25 years,Bangalore,2020-11-15,2025-08-02,71442.0,8.0,wilson38@hotmail.com
CUST4944,,F,60.0,BANGALORE,2020-11-20,2025-06-18,15526.5,10.0,wilson96@gmail.com
CUST9898,Brian Hill,F,29.0,Chennai,2023-12-22,2023-03-22,15341.1,9.0,bhill@gmail.com
CUST3962,Brenda Adams,male,18.0,,2018-05-26,2025-11-22,37386.1,5.0,adams51@gmail.com
CUST4860,Cynthia Wright,Male,64.0,chennai,2021-06-10,2023-11-04,24189.3,5.0,cwright@example.com
CUST4384,Jennifer Lee,F,26.0,CHENNAI,2018-08-18,2025-06-25,,7.0,lee60@gmail.com
CUST6280,Amanda Flores,FEMALE,42.0,Bangalore,2018-08-19,2023-05-23,,,aflores@outlook.com
CUST9860,Michael Flores,MALE,,PUNE,2023-07-25,2023-09-30,8211.6,5.0,michaelflores@example.com
CUST7698,Steven Ramirez,m,30.0,pune,2018-12-12,2024-06-17,70754.7,1.0,ramirez34@outlook.com
CUST7602,David Miller,MALE,31.0,ahmedabad,2019-04-17,2024-12-22,25098.1,9.0,davidmiller@outlook.com
CUST8426,Jennifer Smith,Male,31.0,Pune,2018-12-26,2024-10-09,9467.3,6.0,jsmith@outlook.com
CUST4598,Diana Johnson,male,40.0,lucknow,2018-05-23,2023-04-10,49985.9,3.0,dianajohnson@yahoo.com
CUST4209,Robert Jackson,Female,33.0,Chennai,2021-12-23,2023-01-05,20027.0,7.0,
CUST8753,Anthony Roberts,male,24.0,DELHI,2019-03-28,2023-08-04,35631.1,3.0,aroberts@hotmail.com
CUST9955,Melissa Rodriguez,m,31.0,Bangalore,2023-05-31,2025-03-22,,6.0,melissarodriguez@hotmail.com
CUST6573,Sarah Torres,M,40.0,surat,2022-05-20,2024-05-28,69673.1,8.0,sarahtorres@outlook.com
CUST10617,David Lopez,male,60.0,surat,2023-10-22,2024-01-07,41848.9,3.0,dlopez@outlook.com
CUST2975,Rebecca Scott,Male,49.0,MUMBAI,2022-03-13,2024-08-10,37615.0,2.0,rscott@gmail.com
CUST8096,Kathleen Williams,,68.0,,2018-11-04,2023-10-28,33304.5,8.0,kathleenwilliams@yahoo.com
CUST6022,Betty Walker,male,46.0,HYDERABAD,2019-07-24,2023-06-03,34199.4,4.0,walker49@example.com
CUST6918,Emily Wilson,M,58.0,DELHI,2023-08-21,2024-02-02,,1.0,wilson54@gmail.com
CUST9625,Michael Green,Male,63 years,Kolkata,2020-09-02,2025-01-18,35693.3,4.0,green88@gmail.com
CUST6085,George Jones,M,48.0,Kolkata,2021-06-30,2023-10-01,30245.7,5.0,gjones@gmail.com
CUST3276,Joseph Carroll,Male,39.0,DELHI,2018-12-25,2024-08-08,63903.6,6.0,jcarroll@yahoo.com
CUST4475,William Flores,Female,39.0,,2022-03-04,2023-03-08,66868.8,9.0,williamflores@yahoo.com
CUST4972,Lisa Thompson,Male,46.0,chennai,2022-03-13,2024-06-06,19243.9,2.0,lthompson@gmail.com
CUST4878,Richard Sanchez,F,40.0,Surat,2022-10-27,2025-05-10,6216.2,8.0,sanchez87@gmail.com
CUST1317,Rebecca Wilson,,30.0,Delhi,2023-11-20,2024-09-11,,4.0,rebeccawilson@outlook.com
CUST6990,Melissa Martinez,,48.0,Pune,2020-11-15,2025-02-16,51257.5,6.0,melissamartinez@example.com
CUST10907,Richard Lewis,Male,48.0,Delhi,2020-02-27,2023-11-02,77332.5,4.0,rlewis@outlook.com
CUST1388,Michael Smith,m,55.0,delhi,2018-11-23,2025-04-22,29783.8,8.0,michaelsmith@gmail.com
CUST4097,Charles Garcia,F,51.0,Mumbai,2021-07-05,2023-01-19,66881.7,1.0,cgarcia@example.com
CUST10121,Barbara Young,female,49 years,HYDERABAD,2018-10-11,2025-10-18,79814.8,2.0,byoung@yahoo.com
CUST2545,Joseph Torres,MALE,43.0,lucknow,2019-07-11,2024-06-05,50067.5,7.0,torres45@yahoo.com
CUST1960,David Perez,M,37.0,chennai,2023-12-28,2024-01-16,42757.6,5.0,perez46@yahoo.com
CUST3658,Brenda Mitchell,m,48.0,Pune,2022-05-05,2025-11-27,,10.0,bmitchell@example.com
CUST5489,,male,52.0,Bangalore,2019-01-15,2023-10-26,28752.4,1.0,barbarawilson@outlook.com
CUST1151,Brittney Jones,male,68 years,bangalore,2023-06-05,2024-02-10,37135.6,9.0,jones88@outlook.com
CUST6696,Lisa Anderson,female,28.0,Hyderabad,2022-07-02,2024-03-10,15939.0,8.0,landerson@gmail.com
CUST1352,William Wright,Female,60.0,Delhi,2019-08-20,2023-05-11,46458.5,1.0,wright38@hotmail.com
CUST8282,Robert Wilson,FEMALE,22 years,,2020-05-16,2023-03-30,63433.1,6.0,wilson75@gmail.com
CUST10677,Mary Clark,MALE,49.0,DELHI,2020-11-24,2023-01-06,52571.0,4.0,maryclark@gmail.com
CUST9755,Barbara Thomas,female,45.0,nagpur,2022-04-17,2023-05-11,66028.6,6.0,bthomas@outlook.com
CUST4433,Edward Sanchez,m,47 years,MUMBAI,2018-07-30,2023-02-19,75217.4,8.0,esanchez@hotmail.com
CUST5552,Deborah Martin,MALE,48.0,jaipur,2018-06-03,2023-05-04,27663.9,2.0,deborahmartin@hotmail.com
CUST5830,Amanda Roberts,male,22.0,,2019-03-11,2023-08-26,78202.9,7.0,roberts93@yahoo.com
CUST2288,Diana Nelson,MALE,57 years,jaipur,2021-12-21,2023-01-10,,6.0,diananelson@outlook.com
CUST6280,Melissa Lewis,F,60.0,JAIPUR,2019-09-05,2024-11-28,24950.5,1.0,
CUST7965,Rebecca Rivera,,48.0,DELHI,2018-02-26,2025-11-06,,1.0,rrivera@hotmail.com
CUST3717,Linda Carroll,male,20.0,lucknow,2021-10-30,2024-07-14,,4.0,carroll78@example.com
CUST2870,Betty Thompson,MALE,27 years,pune,2022-04-18,2024-04-05,6355.1,6.0,thompson89@outlook.com
CUST10593,Cynthia Roberts,FEMALE,63.0,Bangalore,2019-10-25,2023-09-15,48839.1,,cynthiaroberts@yahoo.com
CUST6742,Patricia Moore,MALE,21.0,kolkata,2023-04-28,2023-11-17,11035.9,7.0,moore14@example.com
CUST10226,Melissa Martinez,m,26.0,,2021-09-25,2025-12-12,69987.9,6.0,martinez32@example.com
CUST7791,David Miller,female,61.0,KOLKATA,2023-07-13,2024-11-21,8609.0,8.0,davidmiller@yahoo.com
CUST4560,Stephanie Perez,Female,29.0,Nagpur,2023-07-15,2024-08-14,10020.9,10.0,perez60@gmail.com
CUST1706,Brittney Thompson,FEMALE,44.0,PUNE,2019-07-31,2025-12-05,30107.3,1.0,brittneythompson@gmail.com
CUST6597,Thomas Robinson,male,58.0,Lucknow,2022-09-14,2023-07-01,60326.2,3.0,thomasrobinson@outlook.com
CUST2669,Kenneth Martin,MALE,64.0,hyderabad,2020-12-26,2023-11-06,72082.2,2.0,martin59@yahoo.com
CUST7542,Nancy Taylor,F,42.0,BANGALORE,2020-10-20,2023-12-17,56969.4,2.0,ntaylor@hotmail.com
CUST3875,Brittney Moore,MALE,22.0,MUMBAI,2018-03-19,2024-12-20,72198.5,5.0,bmoore@gmail.com
CUST5651,Jason Walker,f,37.0,JAIPUR,2019-08-11,2023-01-24,79687.9,1.0,jwalker@outlook.com
CUST7825,Rebecca Anderson,female,28.0,pune,2021-12-20,2023-05-12,27966.7,7.0,
CUST7475,Charles Thompson,male,28.0,Hyderabad,2021-05-13,2023-07-31,18969.4,3.0,thompson75@example.com
CUST5225,Laura Robinson,male,64.0,Lucknow,2018-05-14,2023-04-05,51376.2,2.0,lrobinson@example.com
CUST2866,Nancy Garcia,Male,54.0,ahmedabad,2022-05-31,2023-03-02,73945.1,8.0,nancygarcia@yahoo.com
CUST1609,Jennifer King,f,64 years,HYDERABAD,2020-07-30,2024-12-16,5319.5,1.0,jenniferking@outlook.com
CUST2176,Barbara Lopez,m,48 years,Pune,2021-11-08,2024-06-26,10935.9,1.0,blopez@example.com
CUST4613,Sharon Nelson,m,69.0,CHENNAI,2021-10-22,2024-01-31,48314.9,8.0,snelson@gmail.com
CUST8086,Paul Baker,F,33.0,Kolkata,2020-04-11,2024-02-16,35620.2,6.0,paulbaker@hotmail.com
CUST7672,Sarah Thomas,FEMALE,38.0,Kolkata,2019-09-26,2025-09-30,33816.6,8.0,thomas16@yahoo.com
CUST3067,John Walker,,42.0,PUNE,2022-11-24,2024-05-03,38667.4,5.0,walker35@gmail.com
CUST7697,,Female,63 years,nagpur,2022-04-08,2024-08-29,40883.9,3.0,dianamoore@yahoo.com
CUST7240,Donald Carter,MALE,58.0,chennai,2018-11-03,,73721.4,8.0,carter25@example.com
CUST7636,,m,44.0,CHENNAI,2020-11-22,2023-04-02,36900.8,10.0,amandaharris@hotmail.com
CUST9900,Michael Lopez,F,65.0,,2018-12-16,2024-02-12,12158.8,10.0,michaellopez@hotmail.com
CUST8306,Nancy Adams,MALE,29.0,bangalore,2023-11-21,,31926.0,8.0,
CUST3060,,f,,surat,2020-09-11,2023-08-26,53347.5,10.0,mgreen@yahoo.com
CUST9981,Cynthia Wilson,f,47.0,mumbai,2020-10-06,2024-11-20,53324.4,7.0,cwilson@outlook.com
CUST4012,Joseph Thomas,Male,53.0,Nagpur,2022-02-24,2024-04-28,18200.3,10.0,jthomas@hotmail.com
CUST6866,Diana Torres,Female,42.0,Kolkata,2018-12-18,2024-01-15,19410.9,9.0,dtorres@hotmail.com
CUST8132,,male,20.0,delhi,2023-11-10,2025-10-19,34676.0,3.0,jackson93@hotmail.com
CUST6604,Anthony Williams,m,21.0,chennai,2022-10-04,2025-07-28,40791.5,2.0,williams76@outlook.com
CUST1128,William Lewis,Male,37 years,PUNE,2021-04-13,,19818.9,4.0,wlewis@yahoo.com
CUST7365,Anthony Miller,Male,25.0,Chennai,2018-04-30,2024-09-10,29470.2,2.0,miller40@hotmail.com
CUST7598,Melissa Carter,Female,36.0,Bangalore,2022-03-07,2023-05-19,43817.9,6.0,carter57@yahoo.com
CUST4666,Jennifer Lewis,m,43.0,,2023-07-16,2025-05-17,34041.7,3.0,lewis13@yahoo.com
CUST9397,Linda Sanchez,FEMALE,68.0,surat,2019-03-26,2025-12-11,58431.5,5.0,lsanchez@example.com
CUST3148,Nancy Evans,M,23.0,delhi,2022-11-11,2023-08-02,10466.3,4.0,evans93@hotmail.com
CUST10083,Susan Thomas,FEMALE,44.0,Ahmedabad,2022-03-22,2024-04-06,62717.3,,sthomas@outlook.com
CUST8898,Anthony Wilson,f,69.0,DELHI,2022-02-02,2025-07-25,40425.2,4.0,awilson@outlook.com
CUST7633,Michael Carter,Female,27.0,Kolkata,2021-02-04,2023-01-27,,1.0,michaelcarter@hotmail.com
CUST1701,Ashley Lopez,MALE,41.0,Pune,2019-03-29,2023-01-08,37448.5,,lopez65@yahoo.com
CUST8491,Brittney Brown,F,42.0,,2023-02-16,2025-03-22,24562.5,,brittneybrown@example.com
CUST8122,Mary Jackson,male,,JAIPUR,2021-07-05,2025-03-04,76605.1,9.0,jackson30@outlook.com
CUST9899,Melissa Nelson,FEMALE,69.0,mumbai,2023-11-05,2024-10-09,77029.6,4.0,nelson58@gmail.com
CUST1018,Paul Garcia,f,30.0,,2019-02-21,2025-05-16,10947.3,4.0,pgarcia@example.com
CUST10819,Brian Pierce,MALE,37.0,Chennai,2023-12-17,2023-12-31,10093.6,6.0,brianpierce@gmail.com
CUST3288,William Johnson,M,46.0,Bangalore,2022-04-15,2025-12-19,34648.3,9.0,johnson41@yahoo.com
CUST6730,Susan Garcia,M,29.0,Surat,2022-05-02,2024-08-10,46926.9,9.0,sgarcia@outlook.com
CUST2281,Brian Martin,,46.0,Mumbai,2020-05-31,2024-11-24,21469.7,1.0,martin36@gmail.com
CUST1201,Edward Smith,male,24 years,surat,2022-03-08,2023-12-31,27661.1,4.0,edwardsmith@outlook.com
CUST2880,Karen Anderson,M,,,2021-09-20,,6729.3,5.0,kanderson@example.com
CUST1311,George Thomas,Female,20 years,ahmedabad,2019-07-17,2024-09-27,49024.8,3.0,georgethomas@example.com
CUST8593,Steven Moore,MALE,57.0,pune,2018-02-07,2024-06-07,75465.4,10.0,smoore@gmail.com
CUST2047,Linda Carter,M,19.0,bangalore,2022-12-20,2024-04-28,,10.0,lindacarter@outlook.com
CUST10376,,Male,58.0,Bangalore,2020-06-18,2025-02-03,,4.0,sandrawilson@gmail.com
CUST6855,Ronald Jones,m,57 years,KOLKATA,2019-10-22,2024-07-22,6799.4,9.0,
CUST7912,Jessica Moore,Female,59.0,KOLKATA,2019-03-22,2023-08-30,42711.5,,jessicamoore@yahoo.com
CUST3399,Joseph Clark,M,55.0,kolkata,2020-07-04,2023-11-23,9096.9,,clark59@gmail.com
CUST5554,Nancy Lewis,MALE,34.0,delhi,2019-09-14,2024-01-22,51214.7,5.0,nancylewis@gmail.com
CUST10534,Kenneth Evans,M,70.0,Pune,2019-12-25,2024-04-18,6073.8,2.0,kevans@outlook.com
CUST1284,Amanda Lopez,MALE,18.0,mumbai,2018-02-12,2023-07-30,10531.3,6.0,amandalopez@outlook.com
CUST7921,Cynthia Baker,M,36.0,PUNE,2022-03-14,2025-01-24,44168.3,7.0,cynthiabaker@gmail.com
CUST10977,Diana Torres,male,42.0,kolkata,2018-10-05,2025-09-23,71985.8,,dtorres@outlook.com
CUST6934,Michael Thompson,f,57 years,Lucknow,2022-02-05,2025-01-30,29122.8,7.0,mthompson@gmail.com
CUST8289,Linda Adams,male,62.0,,2023-01-21,2025-01-30,,8.0,ladams@yahoo.com
CUST1486,Mark Mitchell,FEMALE,21 years,Delhi,2020-02-28,2025-11-23,58110.9,8.0,
CUST7533,Ashley Lewis,FEMALE,51.0,JAIPUR,2018-08-27,2025-12-04,32818.9,5.0,lewis37@outlook.com
CUST6601,,m,40.0,DELHI,2019-02-04,2023-10-21,27021.8,10.0,miller98@outlook.com
CUST6134,Steven Campbell,FEMALE,66.0,Kolkata,2021-03-08,2025-11-22,66746.2,4.0,scampbell@hotmail.com
CUST10902,Charles Hill,Female,,Jaipur,2021-09-12,2024-08-30,8440.3,5.0,chill@gmail.com
CUST1901,Anthony Lopez,f,37.0,BANGALORE,2020-09-23,2024-10-16,8066.5,7.0,
CUST10617,Barbara Williams,,57.0,surat,2021-02-01,2023-04-27,72186.2,10.0,bwilliams@outlook.com
CUST10283,Rebecca Hernandez,MALE,42.0,Pune,2023-03-10,2023-08-06,55183.7,4.0,hernandez12@hotmail.com
CUST9005,Jason Johnson,Male,23.0,BANGALORE,2023-11-18,2025-02-08,60648.3,4.0,jjohnson@gmail.com
CUST8204,Jennifer Miller,f,51.0,lucknow,2023-05-31,,18255.0,5.0,jennifermiller@yahoo.com
CUST7208,Lisa Hill,M,45 years,,2022-02-14,,53925.1,,lisahill@example.com
CUST7745,Deborah Baker,Female,45.0,chennai,2022-02-16,2023-10-05,54056.1,1.0,dbaker@outlook.com
CUST6194,Anthony Nguyen,MALE,39.0,MUMBAI,2022-01-21,2024-04-05,47209.3,2.0,anthonynguyen@yahoo.com
CUST7201,Karen King,MALE,20.0,Lucknow,2020-12-12,2025-06-09,22811.5,4.0,kking@example.com
CUST7532,Rebecca Young,M,54.0,Nagpur,2023-07-15,,48991.4,10.0,young57@outlook.com
CUST3364,Emily Lewis,F,68.0,BANGALORE,2018-03-11,2025-01-28,67156.0,4.0,emilylewis@hotmail.com
CUST3496,Rebecca Campbell,f,46 years,HYDERABAD,2023-03-16,2025-01-23,43372.0,2.0,rebeccacampbell@example.com
CUST5544,Brian Martinez,m,27.0,Lucknow,2021-04-29,2025-09-25,11905.7,4.0,brianmartinez@example.com
CUST2033,Kenneth Pierce,FEMALE,24 years,Nagpur,2020-02-26,2024-05-13,48765.6,7.0,kpierce@example.com
CUST6098,David Johnson,MALE,36 years,Jaipur,2023-04-19,2024-11-27,65471.7,7.0,johnson43@yahoo.com
CUST7165,Cynthia Taylor,M,46 years,,2023-01-13,2024-03-27,50854.4,3.0,taylor76@hotmail.com
CUST3658,Jennifer Williams,Male,44.0,BANGALORE,2023-05-08,2025-03-22,20591.6,10.0,jenniferwilliams@outlook.com
CUST8203,Sarah Wilson,m,54.0,mumbai,2018-07-20,2025-12-14,16834.2,5.0,sarahwilson@example.com
CUST6531,Donald Wilson,F,69.0,BANGALORE,2020-06-18,2024-01-10,36751.0,9.0,dwilson@gmail.com
CUST10064,Patricia Martinez,male,34.0,Nagpur,2018-08-21,,52352.8,9.0,pmartinez@yahoo.com
CUST3893,Matthew Pierce,Female,54.0,ahmedabad,2021-03-25,2025-12-04,33411.9,6.0,pierce45@gmail.com
CUST3250,David Lewis,FEMALE,55.0,Bangalore,2020-03-22,2025-01-10,75405.5,3.0,dlewis@hotmail.com
CUST10157,Susan Thomas,,38 years,mumbai,2022-09-14,,46036.1,6.0,susanthomas@gmail.com
CUST9444,Joseph Hernandez,MALE,66.0,Chennai,2020-09-27,2023-06-22,47701.6,10.0,josephhernandez@example.com
CUST2642,James Thomas,female,25.0,PUNE,2020-10-09,2023-02-02,41728.5,7.0,jamesthomas@example.com
CUST8429,Melissa Miller,F,20.0,chennai,2019-07-30,2024-01-10,40981.8,2.0,mmiller@example.com
CUST1256,Deborah Ramirez,m,50 years,Kolkata,2022-02-18,2023-05-09,,4.0,deborahramirez@outlook.com
CUST4595,James Hernandez,MALE,38.0,HYDERABAD,2018-08-23,2025-12-08,44720.8,8.0,jameshernandez@yahoo.com
CUST10966,Cynthia Nguyen,m,55.0,Hyderabad,2019-06-14,2023-04-27,46616.0,,cynthianguyen@gmail.com
CUST8046,Susan Jackson,F,41.0,jaipur,2020-11-05,2024-03-30,75557.7,1.0,jackson98@hotmail.com
CUST8952,John Evans,F,,Delhi,2020-08-08,2025-06-18,16673.6,1.0,jevans@outlook.com
CUST2573,Jennifer Torres,Male,62.0,jaipur,2020-02-14,2024-12-04,31178.0,,jennifertorres@gmail.com
CUST7922,Laura Clark,f,52.0,Chennai,2018-06-15,2023-02-27,77482.6,6.0,lclark@yahoo.com
CUST4261,Lisa Garcia,male,66.0,CHENNAI,2021-03-22,2023-02-22,58958.7,7.0,lgarcia@yahoo.com
CUST10695,Edward Roberts,female,21.0,Mumbai,2018-03-01,,32098.8,2.0,eroberts@outlook.com
CUST4274,Ronald Young,M,34 years,Jaipur,2018-07-15,2023-08-31,50771.5,10.0,
CUST5183,William Adams,FEMALE,45.0,Chennai,2020-06-17,2025-07-23,40714.0,7.0,adams14@gmail.com
CUST3063,Kenneth Flores,Male,41.0,Ahmedabad,2021-08-14,2024-07-03,14350.6,1.0,kflores@hotmail.com
CUST3221,George Scott,MALE,62 years,mumbai,2022-09-26,2024-09-11,13698.5,,georgescott@gmail.com
CUST5382,Thomas Nguyen,f,38.0,HYDERABAD,2022-07-29,2023-04-15,63443.6,9.0,
CUST8345,Jessica Johnson,Female,32 years,Chennai,2022-07-17,2025-05-27,65797.3,2.0,johnson49@gmail.com
CUST5473,Rebecca Lewis,Female,49.0,Mumbai,2019-05-24,2023-02-05,47446.0,2.0,rlewis@example.com
CUST6170,Jason Pierce,Male,66 years,CHENNAI,2021-12-27,2023-01-27,29928.4,6.0,pierce15@outlook.com
CUST9500,Karen Lewis,MALE,51.0,lucknow,2019-03-06,2024-12-08,66033.7,1.0,lewis71@gmail.com
CUST9587,Steven Green,F,,BANGALORE,2021-02-09,2024-07-07,7477.9,,sgreen@yahoo.com
CUST5603,Mark Johnson,MALE,50.0,MUMBAI,2019-11-12,2025-01-20,75872.7,4.0,markjohnson@yahoo.com
CUST8702,Sandra Sanchez,Female,45.0,DELHI,2022-10-10,2025-12-30,40547.3,1.0,sanchez87@gmail.com
CUST10837,Sarah Taylor,male,50.0,Lucknow,2019-03-23,2024-01-26,20702.6,2.0,taylor28@gmail.com
CUST6909,Robert Hernandez,Female,25.0,JAIPUR,2023-07-17,2024-12-23,5724.4,5.0,hernandez24@example.com
CUST2923,Robert Harris,m,52.0,lucknow,2022-04-25,2025-06-02,64522.1,2.0,robertharris@example.com
CUST7333,Sandra Martin,Male,50.0,ahmedabad,2023-03-04,2024-08-19,55632.5,6.0,sandramartin@gmail.com
CUST4505,Brenda Baker,F,57.0,hyderabad,2022-03-01,2025-04-09,38199.8,5.0,brendabaker@hotmail.com
